rep, RING, TREE, NETA, NETB, TORUS, GRAPH, SAME, GOODBAD, RAND
34, 0.004875806622973914, 0.0048711434712646155, 0.004881145236162839, 0.0048815635777012655, 0.004842431773550225, 0.004833700427906713, 0.004875614968629416, 0.004862932485326089, 0.004878388221119932
35, 0.004869550251357905, 0.004869078038612665, 0.004881772358307485, 0.004880066985751473, 0.004832297857273115, 0.0048435418760328, 0.004874372600005163, 0.004871429149875987, 0.004871654840448481
36, 0.00486510851738878, 0.004879246885510844, 0.004881590648348511, 0.004880991708962006, 0.004845663932011381, 0.004826904850994485, 0.004876042134543226, 0.00486565522085827, 0.0048770798831447755
37, 0.004871104106766496, 0.004877204905083008, 0.004879886093308419, 0.004881159984240687, 0.004847465999267548, 0.0048449764043350645, 0.004875778166272197, 0.004869225624893897, 0.004872098142414654
38, 0.004869839110693747, 0.004875346245262083, 0.004881774932132588, 0.0048799141931504, 0.004854495832330374, 0.004828579092630124, 0.004874743941887592, 0.00486680631545599, 0.004816622743081102
39, 0.004684084716730914, 0.0048749851733419685, 0.004881336610714802, 0.0048808414789371386, 0.004837284465176552, 0.0048269853038184676, 0.004877194010602864, 0.004863499775119066, 0.004879361781040435
40, 0.004863655420985829, 0.004878034622289754, 0.004880659147464617, 0.004880829710594424, 0.004840147708723686, 0.00484821153863971, 0.004875861041100383, 0.004867751657357481, 0.004841449313027391
41, 0.004872809321976601, 0.004880134621441613, 0.004881624701552111, 0.004879270311760684, 0.004842130494225655, 0.004843614884335543, 0.004875221722646335, 0.004874923692819436, 0.004876614413564417
42, 0.004826562193475594, 0.004877778123287062, 0.004881535530349107, 0.004881294698595208, 0.0048451546943790525, 0.004828580095182902, 0.004878520307323752, 0.004871698011196029, 0.004823573180300265
43, 0.004865743623423519, 0.004877964808108255, 0.004880692830355941, 0.0048799829915024805, 0.004850648978755763, 0.004835082609006128, 0.004877500644586097, 0.004873136967452811, 0.004840488010256413
44, 0.004870144037821616, 0.004878747512326643, 0.0048817281985643335, 0.004879458920313537, 0.004815639710710846, 0.0048370737634690865, 0.004877507377168939, 0.004870336187374691, 0.0048772411331475755
45, 0.004866782677138698, 0.004878753082042488, 0.004881631755319182, 0.004880979773127081, 0.00484166937428957, 0.0048452108250072266, 0.0048764643815287995, 0.004875948459742492, 0.00479012870204019
46, 0.004859318832348447, 0.004876855235590123, 0.004881258862993241, 0.004880507604026068, 0.004832178582785227, 0.004836654099427098, 0.004876985883047401, 0.00486728389180427, 0.004726731397929677
47, 0.004865185325417846, 0.004879983086759418, 0.004880995830531336, 0.004881146903953926, 0.004835846279240392, 0.004847914874725832, 0.004873919429520598, 0.004875257517196131, 0.004825067934061471
48, 0.004853376463672174, 0.004804808798711938, 0.004881367515109358, 0.004881716044646788, 0.004839454672438317, 0.004850876206978039, 0.004878705168620759, 0.0048760434184360575, 0.004874234252315448
49, 0.004863814412406228, 0.004879867995276444, 0.004880227885559671, 0.004881525593514065, 0.004841924902984287, 0.004844187977416221, 0.004874518083816217, 0.004871179799162816, 0.0048789991619245555
50, 0.004870710757736717, 0.004868186404765768, 0.004881320884650375, 0.0048816828480784365, 0.004822209616109004, 0.004819943979622703, 0.00487750861425332, 0.00486854914864387, 0.004876920142217624
